MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,,13008,Pave,None,IR1,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,882,0,0,882,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,10,2009,VinylSd,Normal,
20,,10200,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1434,0,0,1434,TA,0,2,0,4,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,80,21,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
60,,10179,Pave,None,IR1,Lvl,RL,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,945,663,0,1608,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,252,30,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
60,,11792,Pave,None,IR1,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1008,1275,0,2283,TA,0,2,1,4,1,WD,9,AllPub,1,None,None,Other,None,0,0,None,None,Y,120,46,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
80,,8400,Pave,None,Reg,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,958,670,0,1628,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,48,72,0,0,0,0,None,None,None,490,6,2009,VinylSd,Normal,
120,,7296,Pave,None,IR1,Lvl,RL,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2522,0,0,2522,TA,0,2,0,1,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,182,57,0,0,0,0,None,None,None,0,11,2009,VinylSd,Normal,
120,,7380,Pave,None,IR1,Lvl,RL,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,1998,1998,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1478,0,0,1478,TA,0,2,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,168,43,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
120,,8013,Pave,None,IR1,Lvl,RL,Corner,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1734,0,0,1734,TA,0,2,0,2,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,52,50,0,0,0,0,None,None,None,0,9,2009,VinylSd,Normal,
80,,8923,Pave,None,IR1,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1998,1998,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,751,631,0,1382,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,256,0,0,0,0,0,None,None,None,0,2,2009,VinylSd,Normal,
60,,7500,Pave,None,Reg,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,952,684,0,1636,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,84,0,0,0,0,None,None,None,0,10,2009,VinylSd,Normal,
60,,8803,Pave,None,IR1,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,707,809,0,1516,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,46,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
20,,7250,Pave,None,Reg,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1190,0,0,1190,TA,0,2,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,21,0,0,0,0,None,None,None,0,11,2009,VinylSd,Normal,
60,,11900,Pave,None,Reg,Lvl,RL,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,6,1977,1977,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,946,988,0,1934,TA,0,2,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,P,0,176,0,0,200,0,None,None,None,0,7,2009,VinylSd,Normal,
60,,13250,Pave,None,IR1,Lvl,RL,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1154,896,0,2050,TA,0,2,1,4,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,192,0,0,0,0,None,None,None,0,5,2009,VinylSd,Abnorml,
20,,10928,Pave,None,Reg,Lvl,RL,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1671,0,0,1671,TA,0,2,0,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,252,55,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
60,,12388,Pave,None,IR1,Lvl,RL,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1991,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1539,1134,0,2673,TA,0,2,1,4,1,WD,9,AllPub,1,None,None,Other,None,0,0,None,None,Y,178,84,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
20,,11088,Pave,None,Reg,Lvl,RL,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1707,0,0,1707,TA,0,2,0,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,5,2009,VinylSd,Normal,
60,,7000,Pave,None,Reg,Lvl,RL,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1016,868,0,1884,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,35,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
60,,7500,Pave,None,Reg,Lvl,RL,Inside,Gtl,Somerst,RRNn,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1058,816,0,1874,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,134,0,0,0,0,None,None,None,0,3,2009,VinylSd,Normal,
60,,8470,Pave,None,Reg,Lvl,RL,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,972,839,0,1811,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,225,48,0,0,0,0,None,None,None,0,10,2009,VinylSd,Normal,
20,,9373,Pave,None,IR1,Lvl,RL,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1621,0,0,1621,TA,0,2,0,3,1,WD,7,AllPub,2,None,None,Other,None,0,0,None,None,Y,0,0,0,0,490,0,None,None,None,0,6,2009,VinylSd,Normal,
20,,10140,Pave,None,Reg,Lvl,RL,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1116,0,0,1116,TA,0,2,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,4,2009,VinylSd,Normal,
20,,11050,Pave,None,IR1,Lvl,RL,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Fa,Y,SBrkr,1193,0,0,1193,TA,0,2,0,3,1,WD,5,AllPub,1,None,None,Other,None,0,0,None,None,Y,40,0,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
20,,7830,Pave,None,IR1,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,1970,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1180,0,0,1180,TA,0,1,1,2,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,45,0,0,0,0,None,None,None,0,3,2009,VinylSd,Normal,
20,,8510,Pave,None,IR1,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1050,0,0,1050,TA,0,1,1,3,1,WD,6,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
20,,7038,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,864,0,0,864,TA,0,1,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,210,0,0,0,0,0,None,None,None,0,9,2009,VinylSd,Abnorml,
20,,9000,Pave,None,Reg,Lvl,RL,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,Typ,Other,0,TA,Gd,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,864,0,0,864,TA,0,1,0,3,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,200,0,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
160,,1680,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,483,504,0,987,TA,0,1,1,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
160,,1680,Pave,None,Reg,Lvl,RL,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,483,504,0,987,TA,0,1,1,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,0,0,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
160,,2308,Pave,None,Reg,Lvl,RL,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1976,1976,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,804,744,0,1548,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,108,0,0,0,0,0,None,None,None,0,9,2009,VinylSd,Normal,
120,,2280,Pave,None,Reg,Lvl,RL,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,1055,0,0,1055,TA,0,2,0,2,1,WD,4,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,27,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
160,,2349,Pave,None,Reg,Lvl,RL,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,855,601,0,1456,TA,0,2,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,28,0,0,0,0,None,None,None,0,5,2009,VinylSd,Normal,
160,,2364,Pave,None,Reg,Lvl,RL,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,804,744,0,1548,TA,0,2,1,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,108,0,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
160,,2364,Pave,None,Reg,Lvl,RL,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,855,601,0,1456,TA,0,2,1,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,147,0,0,0,0,0,None,None,None,0,4,2009,VinylSd,Normal,
120,,2104,Pave,None,Reg,Lvl,RL,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,1976,1976,Gable,CompShg,VinylSd,Typ,Other,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,TA,Y,SBrkr,836,0,0,836,TA,0,1,0,2,1,WD,5,AllPub,0,None,None,Other,None,0,0,None,None,Y,150,20,0,0,0,0,None,None,None,0,10,2009,VinylSd,Normal,
20,,10710,Pave,None,Reg,Lvl,RL,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1966,2004,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1120,0,0,1120,TA,0,1,0,3,1,WD,5,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,162,0,0,0,0,None,None,None,1200,7,2009,VinylSd,Normal,
60,,14257,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1794,978,0,2772,TA,0,3,1,4,1,WD,10,AllPub,3,None,None,Other,None,0,0,None,None,Y,135,64,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
60,,12350,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2009,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1365,1325,0,2690,TA,0,2,1,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,197,0,0,0,0,None,None,None,0,7,2009,VinylSd,Partial,
20,,12350,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2020,0,0,2020,TA,0,2,0,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,98,0,0,0,0,None,None,None,0,5,2009,VinylSd,Normal,
20,,13693,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,PosA,PosA,1Fam,1Story,10,5,2007,2007,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2674,0,0,2674,TA,0,2,1,2,1,WD,8,AllPub,2,None,None,Other,None,0,0,None,None,Y,360,50,0,0,0,0,None,None,None,0,3,2009,VinylSd,Normal,
20,,11578,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1736,0,0,1736,TA,0,2,0,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,319,90,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
20,,16870,Pave,None,IR1,Lvl,RL,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1782,0,0,1782,TA,0,2,0,3,1,WD,7,AllPub,2,None,None,Other,None,0,0,None,None,Y,99,82,0,0,0,0,None,None,None,0,4,2009,VinylSd,Normal,
60,,23303,Pave,None,IR3,Lvl,RL,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1508,1012,0,2520,TA,0,2,1,5,1,WD,10,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,273,0,0,0,0,None,None,None,0,6,2009,VinylSd,Family,
20,,10367,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1743,0,0,1743,TA,0,2,0,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,168,45,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
20,,10872,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1531,0,0,1531,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,184,52,0,0,0,0,None,None,None,0,2,2009,VinylSd,Normal,
20,,13514,Pave,None,IR1,Lvl,RL,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1808,0,0,1808,TA,0,2,0,3,1,WD,7,AllPub,1,None,None,Other,None,0,0,None,None,Y,200,26,0,0,0,0,None,None,None,0,3,2009,VinylSd,Normal,
20,,12878,Pave,None,IR1,Lvl,RL,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2003,2004,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1760,0,0,1760,TA,0,2,0,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,165,190,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
20,,15274,Pave,None,IR1,Lvl,RL,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2452,0,0,2452,TA,0,2,0,3,1,WD,10,AllPub,1,None,None,Other,None,0,0,None,None,Y,0,116,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
60,,13262,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1105,1295,0,2400,TA,0,3,1,4,1,WD,10,AllPub,1,None,None,Other,None,0,0,None,None,Y,114,40,0,0,0,0,None,None,None,0,6,2009,VinylSd,Normal,
20,,9658,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Gd,Y,SBrkr,1606,0,0,1606,TA,0,2,0,3,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,230,60,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
120,,6904,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1358,0,0,1358,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,36,0,0,0,0,None,None,None,0,8,2009,VinylSd,Normal,
120,,5122,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1306,0,0,1306,TA,0,2,0,1,1,WD,5,AllPub,1,None,None,Other,None,0,0,None,None,Y,170,63,0,0,0,0,None,None,None,0,3,2009,VinylSd,Normal,
120,,10307,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1358,0,0,1358,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,26,0,0,0,0,None,None,None,0,5,2009,VinylSd,Normal,
20,,14836,Pave,None,IR1,HLS,RL,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2492,0,0,2492,TA,0,2,1,2,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,226,235,0,0,0,0,None,None,None,0,2,2009,VinylSd,Abnorml,
20,,15262,Pave,None,IR1,Lvl,RL,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,2200,0,0,2200,TA,0,2,1,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,208,55,0,0,0,0,None,None,None,0,7,2009,VinylSd,Normal,
120,,7390,Pave,None,IR1,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1884,0,0,1884,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,231,90,0,0,0,0,None,None,None,0,5,2009,VinylSd,Partial,
120,,6472,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Typ,Other,0,Ex,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1456,0,0,1456,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,192,42,0,0,0,0,None,None,None,0,4,2009,VinylSd,Normal,
20,,16770,Pave,None,Reg,Lvl,RL,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1712,0,0,1712,TA,0,2,0,3,1,WD,8,AllPub,1,None,None,Other,None,0,0,None,None,Y,218,183,0,0,0,0,None,None,None,0,9,2009,VinylSd,Normal,
120,,3480,Pave,None,Reg,Lvl,RL,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Typ,Other,0,Gd,TA,PConc,None,None,None,None,0,None,0,0,0,GasA,Ex,Y,SBrkr,1405,0,0,1405,TA,0,2,0,2,1,WD,6,AllPub,1,None,None,Other,None,0,0,None,None,Y,148,36,0,0,0,0,None,None,None,0,11,2009,VinylSd,Normal,
